Event_Midpoint_s,Duration_s
9831587.179373905,349.22548552149306
9842581.038933674,365.15165699748087
9903047.60499527,448.9556644305885
9925033.360213969,477.58596058342437
9936026.30326709,488.49046257019245
9947019.287415443,501.54515039590626
9952515.535879917,508.04427692772197
9958011.739499468,513.9661940411738
9963507.814792564,519.3678405585165
9969003.859787542,524.7500938781262
9974500.185682122,530.6647269059622
9979996.700868381,534.6704930954372
9985493.136500793,540.2359312974945
9990989.338915786,546.6313040833791
9996485.299344404,552.6799474543313
10001981.18159549,558.7047961050423
10007476.889591018,564.3858615364356
10012972.529216366,568.7768047943393
10018468.403945426,573.1384264620733
10023964.34046282,578.0357307108682
10029460.256672898,583.7318129759697
10034955.976328885,588.9623074865747
10040451.591108803,594.352510427515
10045947.121187601,599.1567543101369
10051442.515809778,603.5674205728872
10056937.969021656,608.2202073518902
10062433.73542646,612.6745185588658
10067929.613553224,616.2643995435235
10073425.338504162,621.1061573238379
10078920.806842264,626.6222132884477
10084416.100519182,631.6311782526285
10089911.280396817,636.8062014625953
10095406.271939924,641.3777631372421
10100901.302194705,644.9688936024004
10106396.558362737,648.811326173163
10111891.826381356,653.3368623667002
10117387.0679536,658.0598026141802
10122882.097535381,662.5219048650072
10128377.064650118,667.1095549303152
10133871.918167284,670.9703511377555
10139366.6577831,674.7954006199636
10144861.572571004,679.0481378487929
10150356.7579314,682.4789876051368
10155851.934740316,685.919499723659
10161346.948077453,690.2774897439904
10166841.698696077,695.0406755781589
10172336.290649842,699.4421491173214
10177830.77724431,703.8656551114697
10183325.079532502,707.5762647705592
10188819.528786585,710.7218482504786
10194314.145839736,714.0446428254049
10199808.741511522,718.3085648300907
10205303.266153723,722.3205334935878
10210797.574585127,726.2777699762147
10216291.85543486,730.204265777109
10221786.008384613,733.5757774205445
10227280.079359347,736.9181352088553
10232774.406886924,740.7574669235132
10238268.947049364,743.356769076788
10243763.44704212,746.7205973611317
10249257.727598583,750.746798056241
10254751.749046803,754.7958730922451
10260245.693207167,758.7628184173414
10265739.488711953,762.6084958589795
10271233.152050568,765.6381282533528
10276727.032078138,768.4933872863451
10282221.004802657,771.6172927099612
10287714.96049709,775.5162379963208
10293208.810986694,778.9593139029193
10298702.492876982,782.5446557922346
10304196.124706198,785.9061245978912
10309689.630206682,788.9218813436069
10315183.112102795,791.9658167022468
10320676.914976291,795.2598468644355
10326170.819136478,797.5094524476904
10331664.61435006,800.7762305146495
10337158.177235326,804.5705441455125
10342651.52667233,808.1216008792196
10348144.77458515,811.7970928587224
10353637.86145788,815.1092198625214
10359130.909164637,817.674262699348
10364624.188780371,820.3322918686906
10370117.483619174,823.4134426116591
10375610.758300385,826.8922548772775
10381103.864444071,830.109493339105
10386596.868628936,833.4082632065174
10392089.772686392,836.286280106719
10397582.55530007,839.0064363086154
10403075.438901015,841.9344457314578
10408568.610457478,844.5757041444627
10414061.831677005,846.8027728985962
10419554.88752957,849.9113723754112
10425047.690280275,853.4204068536387
10430540.349929737,856.6154633343294
10436032.910436459,859.892386646119
10441525.281437546,862.7558900825659
10447017.72702961,865.0325505112387
10452510.339667218,867.4210109097014
10458002.969227444,870.5296727011098
10463495.533353407,873.6276553476862
10468987.904988214,876.5650008968253
10474480.233268185,879.52882700145
10479972.443756578,882.0455333398987
10485464.563675066,884.5441410541991
10490956.880005406,887.3383414735489
10496449.44582482,889.4257654239384
10501941.9672291,891.8317458583899
