Elapsed_s,Altitude_km,Density_kg_m3,Inclination_deg,Eccentricity,RAAN_deg
0.0,320.0000666766163,1.7246254133989596e-11,96.7,1.0000000161269895e-08,11.500000000000004
3600.0,327.7585132831072,1.2265378632385592e-11,96.7064668094059,0.0009755511151449236,11.53703031648287
7200.0,329.91134393500954,9.353421874181444e-12,96.7092462788296,0.0012841540750891621,11.58557887845615
10800.0,320.071417879237,1.67774929719424e-11,96.70172963453969,0.00016617425176814984,11.62297450681795
14400.0,325.38590214083837,1.1873100615732922e-11,96.7094265935793,0.0006755010045557104,11.658231219744964
18000.0,331.3325721027756,9.44781527509573e-12,96.71311775578789,0.0014982022262202115,11.707169554393314
21600.0,320.7778764481468,1.6068800316014244e-11,96.7055516581153,0.0003365936613697359,11.747935871321745
25200.0,322.8573877797829,1.1440460180345501e-11,96.71025075678747,0.0003481790622044785,11.781381942615448
28800.0,332.46724076335636,9.638524110039636e-12,96.71383545644679,0.0016866903229655768,11.82868556236239
32400.0,321.9841327221205,1.5384857860774697e-11,96.70599451665541,0.0005536575219145188,11.871092552011996
36000.0,320.25387766848746,1.152577561604665e-11,96.70598850519586,0.000125889192651031,11.902625653766219
39600.0,333.61174402836286,9.936827025841045e-12,96.71296898817135,0.0018816025413043586,11.949516258525005
43200.0,323.20648010484183,1.5063667665159972e-11,96.70354002224435,0.0007596631772302221,11.995559297982032
46800.0,318.2946193710573,1.2146578196079512e-11,96.70409881215049,0.00030135067766331997,12.028097354402497
50400.0,333.92401206588653,1.0446734576456925e-11,96.71133708083353,0.001957127910726291,12.074067657755903
54000.0,324.61412389342485,1.4973600565506e-11,96.7056844056136,0.0009585598112775044,12.119211071487026
57600.0,316.27071114330215,1.3211379440499836e-11,96.70616860537176,0.0005531279237417428,12.151108057346221
61200.0,333.861824627265,1.0913766676670501e-11,96.71432017387133,0.002006124074766699,12.194313343374265
64800.0,326.34731578100684,1.4644077525698168e-11,96.70941645006009,0.0012099306351098273,12.240618842785322
68400.0,314.39891675911275,1.4231029307177792e-11,96.70709745594333,0.0007855489841773856,12.27304635316303
72000.0,333.41011050409554,1.1123200704732516e-11,96.71563495849644,0.0020152979012522105,12.314081835592855
75600.0,328.2673233777066,1.415295496490019e-11,96.71116881142241,0.0014847297623393693,12.361756524567227
79200.0,312.92773370516693,1.5068696536810006e-11,96.70429042842213,0.0009774085199386873,12.396512050200624
82800.0,332.62357508141133,1.1221630672898336e-11,96.71103486684363,0.001978562871573986,12.43460134999998
86400.0,330.0742113798721,1.4121915304865896e-11,96.70839896203854,0.0017051498178122767,12.482980551001965
90000.0,312.22328875717534,1.577184284864203e-11,96.70178135742708,0.0010608736525744517,12.518867478475913
93600.0,331.4662844164777,1.1527881694036268e-11,96.71105955186555,0.0018752383176443533,12.555468899848751
97200.0,331.4749576866067,1.4689594259957167e-11,96.71124867188466,0.0018676915707947009,12.604471790738021
100800.0,311.90358307106794,1.6411215196143838e-11,96.70555353828055,0.0010942670314056477,12.64154807469315
104400.0,329.75698860849093,1.2196337962966673e-11,96.71313149677162,0.001713338396742833,12.677785077725542
108000.0,332.7811365307075,1.5065140068332927e-11,96.71575202151493,0.0020342488155544887,12.727508599555746
111600.0,311.96646702817975,1.663584458404372e-11,96.70778809205297,0.001084509691330892,12.766138419620647
115200.0,328.0662858385239,1.3091512549522863e-11,96.71227047020254,0.0015611361575227202,12.800946377844935
118800.0,333.7665744995094,1.463880584998725e-11,96.71566583008384,0.0021527766480612786,12.848638631773056
122400.0,312.75073091878556,1.6102867279540077e-11,96.70578031102262,0.0009745793229451169,12.888430298145321
126000.0,326.44596306192557,1.412942296863573e-11,96.70961393867009,0.0013978902370225454,12.922835560107929
129600.0,334.12481051787626,1.3836052444252111e-11,96.71336690360022,0.0021678023521317317,12.971398600036036
133200.0,314.20842902604227,1.4963941318501358e-11,96.70497344508563,0.0007499320930521428,13.014305083369043
136800.0,324.42443245993934,1.529189413266233e-11,96.70713308803236,0.0011507266766566133,13.047960019016887
140400.0,334.0430182720256,1.3382593120703784e-11,96.71496095598212,0.0021279928577661866,13.093179768677414
144000.0,315.91451264246564,1.3775087090930991e-11,96.70876103669194,0.0005321121660997153,13.137311998928151
147600.0,322.7863412892291,1.62757661730983e-11,96.70941102893802,0.0009425751240488004,13.169931458418015
151200.0,333.389317528773,1.3261550084203893e-11,96.71743720116729,0.0020291426708419773,13.21335703715608
