Event_Midpoint_s,Duration_s
9669155.739026962,361.2516222300833
9691025.851774255,396.99541459033026
9701960.21805439,413.4633743987031
9712894.37123246,428.86245229016725
9773029.893814463,505.7330715219805
9778496.321258979,512.3393946663306
9783962.639481738,518.7565634548764
9789428.834971286,524.4813088972371
9794894.915734341,529.9605149696313
9800361.231359905,536.3123357629273
9805827.800346488,540.7737753703545
9811294.276948875,546.0315988831632
9816760.549140401,552.4021938369187
9822226.539098604,559.0006116940358
9833158.09903099,571.3943211341102
9838623.61274513,576.3210948860101
9844089.330362886,580.748239300777
9849555.131727537,585.6148497790045
9855020.945775904,591.4043491159061
9860486.6101881,596.823326229006
9865952.093521496,602.412495971387
9871417.481332492,607.5549386421463
9876882.75777378,612.2569924980751
9882347.953813273,616.7621670332134
9887813.453721965,622.029319557581
9893279.137398599,625.4027613290918
9898744.71121755,630.0950997922653
9904210.044716848,635.5827081847046
9909675.099063268,640.9272579041217
9915140.074504437,646.2333949049839
9920604.850012098,651.304996048425
9926069.499316478,655.2695583885193
9931534.388060585,659.1150441939035
9936999.321236845,663.3348018825222
9942464.234593853,668.4084213038122
9947928.964040732,672.9499274382719
9953393.561606694,677.6927507635487
9958858.030797895,681.9497525678095
9964322.407596517,685.8854454580551
9969786.783975339,689.7506717543727
9975251.506150793,694.0023451989996
9980716.386350859,696.8522585189864
9986181.111435685,700.9620742927409
9991645.606955858,705.7378832831523
9997109.882288042,710.2238430100527
10002574.067348547,714.8314226120094
10008038.08666063,718.9931259946947
10013502.072190868,722.2065641355357
10018966.318912577,725.5009804548423
10024430.602632381,729.3094317294399
10029894.873738492,733.5566201244333
10035358.976116141,737.5726368413882
10040822.977013573,741.5215679032127
10046286.890037663,745.1012613902462
10051750.714013055,748.5419837107272
10057214.586695476,752.1219025281862
10062678.794255929,755.618288415225
10068143.108410714,758.3286387291587
10073607.234459426,762.0682744120165
10079071.112198643,766.3525266441884
10084534.809975829,770.3125567092231
10089998.433092797,774.4406408426739
10095461.848887853,777.9856473111765
10100925.320612665,780.7802877174518
10106389.02896527,783.8050929679209
10111852.74096404,787.4659250529776
10117316.461791836,791.185976049429
10122779.980489008,794.787444254287
10128243.4419753,798.3660198631846
10133706.77535127,801.4885078600817
10139170.032832539,804.5495068917012
10144633.422387963,807.8718769068233
10150097.167286549,810.6434506755013
10155560.919708114,813.2740329019198
10161024.486335788,816.7424990522538
10166487.77471775,820.539010794938
10171950.921560658,824.123701275438
10177414.011800475,827.7180016610395
10182876.89046332,830.7992311090177
10188339.903162021,833.3185142800502
10193803.089561978,835.9946130307403
10199266.296665516,839.5638919721314
10204729.418018136,842.8981841200639
10210192.372155488,846.2321965122723
10215655.261705676,849.4346067402969
10221118.021979045,852.2278082041398
10226580.723191615,854.9727363966708
10232043.625744533,858.0505549038865
10237506.826081036,860.3008810970709
10242969.987672355,862.9153440719438
10248432.944448493,866.1836115968399
10253895.623724092,869.5688656069857
10259358.19902547,872.9089620201962
10264820.688098911,876.1038126394737
10270282.983176528,878.7517087965334
10275745.470078234,881.0742601726363
10281208.089402474,883.5688154791226
10286670.691212505,886.8727378376418
10292133.217519669,889.7821550327543
10297595.607003197,892.7903620796485
10303057.915405141,895.6129950230159
10308520.12268878,898.1602246575153
10313982.278832339,900.6672577964689
10319444.707596082,903.5562880986854
10324907.36655916,905.5317926785477
10330369.942305112,908.0494615408727
10335832.310871925,911.1193993899607
10341294.410133071,914.2177710774668
10346756.446792359,917.3130360192075
10352218.346960712,920.2567462430279
10357680.10903335,922.55092608365
10363142.094906557,924.7109080190232
10368604.171089035,927.0751831174857
10374066.236973656,930.1397299083364
10379528.190322138,932.7872111693213
10384990.017059801,935.5629088468181
10390451.772253012,938.1018153127698
10395913.417659195,940.4517680249064
10401375.067655668,942.8030912340789
10406837.023512593,945.3885857150485
10412299.144754343,947.2213763870308
10417761.140244238,949.6491744107798
10423222.923843531,952.5594295287577
10428684.470379576,955.334571163708
10434145.975157809,958.2109849898667
10439607.311486442,960.812279441635
10445068.57894571,962.8295329523858
10450530.088425597,964.8784889138273
10455991.623256966,967.3209505402563
10461453.15500107,970.1035984458875
10466914.556684414,972.6485708363066
10472375.822037416,975.2440117137315
10477836.994536994,977.5122170455932
10483298.060541937,979.7163102178391
10488759.177158074,981.9185868453301
10494220.610783357,984.2162249869812
10499682.160512505,985.860163982979
10505143.54769253,988.2167367716334
10510604.71409402,990.9821485417028
10516065.687436342,993.5585864075647
10521526.595326344,996.2430139448843
10526987.310279503,998.6190086494058
10532448.037780046,1000.4149419920248
10537908.99594448,1002.3257458909061
10543369.955709815,1004.7152853608868
10548830.906529024,1007.2419394427498
10554291.688747795,1009.5695012167293
10559752.393290823,1011.9807841885795
10565212.979976531,1014.0279209252399
10570673.48473818,1016.0712725204993
10576134.10184325,1018.1912395782697
10581595.016848385,1020.1662734300137
10587055.995383056,1021.8321617975994
10592516.785330923,1024.1067072835526
