Event_Midpoint_s,Duration_s
9615539.03824091,161.70049543481235
9626482.114379743,199.8733373601973
9719488.681241386,382.00842515588783
9752319.530815408,433.6323195759612
9763262.613744743,446.5916413846232
9774205.619325351,461.96767548612297
9807032.473322034,500.9625157948358
9812503.726992603,507.2414402836407
9817974.726873323,514.5066835870495
9823445.410980256,521.442363088307
9828915.988431599,528.5638279241548
9834386.379324025,535.0904382945114
9839856.619241541,540.2134819187868
9845327.08167204,545.2521878849407
9850797.646010885,550.8502574628495
9856267.639956702,548.3371044737546
9861739.685275098,553.9700455134873
9867211.449256925,560.1037695929967
9872683.133580921,565.5585444406208
9878154.651871761,570.6235997886878
9883626.166317353,575.8383171843002
9889097.968273178,581.1951635569053
9894569.92763441,585.2274752343747
9900041.704683382,590.6334672121664
9905513.193444822,596.7915857723569
9910984.43094818,602.3736684916871
9916455.54709828,608.1978394065686
9921926.482033273,613.4582089896688
9927397.343900386,617.5700293414588
9932868.408151347,621.8777690336292
9938339.532260044,626.800681349778
9943810.532078085,632.1527161311875
9949281.352314819,637.1603054525781
9954752.008205045,642.1824410256813
9960222.574258037,646.7216188824873
9965693.00226661,650.9709243742217
9971163.466014134,655.5606522901144
9976634.254008466,659.8027943465687
9982105.078939535,663.3080509967776
9987575.692668356,668.0683334919294
9993046.008208595,673.4039949736452
9998516.148335362,678.2223922101657
10003985.767455483,675.685018223096
10009457.258115228,679.9738317927258
10014928.72361689,683.4730862893379
10020400.36726084,687.1358516256496
10025872.037402898,691.8406023088878
10031343.546786444,696.4244810426362
10036814.889337603,700.8991485211762
10042286.11664739,705.3544992079558
10047757.178039184,709.2047247618921
10053228.130173432,712.9730434530143
10058699.199497074,717.1114597637547
10064170.58288434,720.4451453457255
10069641.915384673,723.7653426999507
10075113.03722914,728.0652650825343
10080583.843805045,732.7169962954883
10086054.482421473,737.0738071181818
10091525.0126101,741.3596181436886
10096995.304976942,745.0168376854767
10102465.726633087,748.1106912356353
10107936.294362737,751.4127669938039
10113406.80768735,755.6160188323597
10118877.23009017,759.5681776789474
10124347.405612055,763.5197250074447
10129817.533665774,767.3665725038845
10135287.48751902,770.69622811932
10140756.96906282,767.6753767429791
10146228.746433621,771.311355829986
10151700.687912628,774.0387374452196
10157172.553631598,777.3167246377552
10162644.172760528,781.3135238694954
10168115.474351985,785.3730269562861
10173586.649966734,789.3371830720707
10179057.681356765,793.2209068834193
10184528.512063583,796.2620003261222
10189999.538836798,799.0589023598636
10195470.678837636,802.2713885128999
10200941.712240312,806.150161098944
10206412.65431066,809.6316205013657
10211883.38253102,813.1864547110679
10217354.036326915,816.5518321462785
10222824.534506993,819.5749208588845
10228294.952578649,822.5913931051482
10233765.64812352,825.9281608473152
10239236.478927635,828.175831415871
10244707.201001124,831.3485623356391
10250177.658804722,835.0850311449583
10255647.848845499,838.6746279790882
10261117.91541839,842.2278379083205
10266587.818344066,845.6524304977006
10272057.587898998,848.244828843392
10277527.551047945,850.796324092837
