Event_Midpoint_s,Duration_s
9784808.555010071,351.15982315327193
9856208.692110438,450.32736933148
9867192.86645655,464.27313123496424
9878176.68997144,476.40595495797123
9889160.846560009,488.4340950332211
9900145.43897612,499.2160721526502
9905637.450094117,506.2129071099987
9911129.278801065,512.6860800948657
9916621.028331881,519.2682990976025
9922112.603824534,525.2389225088691
9927604.18888576,529.8082195172274
9933096.02817704,534.6503024766876
9938587.92599815,540.2548949264005
9944079.781981813,546.3225215393953
9949571.443828193,551.8446682461854
9955063.039555296,557.5831000253164
9960554.559879033,562.4906950753825
9966045.966465278,567.1776063297234
9971537.527053272,572.3621269814234
9977029.40731369,576.5531864840607
9982521.325010179,580.6301409333914
9988013.094358599,585.898920850369
9993504.614589171,591.7707638446864
9998995.98866369,597.0114574779739
10004487.282559969,602.4009903399206
10009978.395509193,606.9701678200245
10015469.647799993,610.7545226478325
10020961.109345347,614.7460662499732
10026452.599734847,619.9583826606525
10031943.989007205,624.7361620063493
10037435.199032815,629.5707827700355
10042926.37804623,634.2948581744977
10048417.442319103,638.3036702093007
10053908.423704254,642.3029548667259
10059399.674547821,646.8628567610099
10064891.160482138,650.0590107363814
10070382.60975158,653.9993193134203
10075873.889410084,658.7150975670415
10081364.938149046,663.590496569766
10086855.880313678,668.2376371337245
10092346.707334923,672.8533229644836
10097837.386475453,676.5136895111369
10103328.289397076,679.8132491629315
10108819.297055567,683.3884356062556
10114310.347561639,687.8321896343525
10119801.283741457,691.8525939242428
10125292.083611561,696.1453991083852
10130782.834601885,700.0127040612343
10136273.47971417,703.5721870662319
10141764.113783825,707.1081371286112
10147255.038357183,711.0202467329864
10152746.131284188,713.667942180783
10158237.169557987,717.3761293800831
10163727.990791725,721.7355437933955
10169218.58322254,725.8619271764233
10174709.104866028,729.9962954804197
10180199.481749153,733.9355451973283
10185689.793635707,736.9190287142679
10191180.349738251,739.8677491066278
10196670.976883518,743.4274282752735
10202161.591421207,747.3628086321294
10207652.06172008,751.1099697160328
10213142.433749305,754.8479507137531
10218632.721792758,758.2116214331002
10224122.896342354,761.3837300644037
10229613.14533446,764.6731048138074
10235103.70296867,767.8441811262576
10240594.398881314,770.329544922243
10246084.946906924,773.7431346056771
10251575.27416208,777.7265853679314
10257065.421900826,781.283098745959
10262555.493656106,785.0990384996971
10268045.415411452,788.4238525489918
10273535.362100946,791.0069197825937
10279025.531815076,793.6609505237285
10284515.775828784,797.107372508623
10290005.980288913,800.4856940117384
10295496.023424756,803.8764539810663
10300985.9894395,807.1693293442231
10306475.854525452,810.0845940648838
10311965.651718585,812.9368085075082
10317455.599781107,816.0201716817571
10322945.876045141,818.5624514497802
10328436.17029573,821.0995685980809
10333926.28785637,824.3496304122264
10339416.167299615,827.8748536300564
10344905.900910452,831.212625666916
10350395.57839202,834.6302849254853
10355885.05852339,837.440168771572
10361374.692975774,839.7642553078842
10366864.497769084,842.3334416981866
10372354.368520755,845.6134226032809
10377844.12423311,848.7110024334343
10383333.749211406,851.7916646885742
10388823.303490702,854.7221935173002
10394312.75534726,857.3685079660225
10399802.16393782,859.9260607162873
10405291.81235848,862.8319517755693
10410781.707032232,864.863943341783
10416271.555099217,867.3916756869091
10421761.217033979,870.5016528268914
10427250.616790827,873.6839490709381
10432739.94142819,876.8238790153937
10438229.159678327,879.8638490012095
10443718.232158938,882.2115852450476
10449207.532796912,884.3618194471208
10454696.975092411,886.9224342729653
10460186.360247245,889.9785401539914
10465675.67955679,892.7673166340356
10471164.84135662,895.5785902178839
10476653.94078598,898.2578790963721
10482142.958303848,900.6696691567008
10487631.959435184,903.0059934986297
10493121.297097234,905.6496387232555
10498610.780176602,907.4402970225492
10504100.143266827,909.9146151675222
10509589.313838644,912.8751358056426
10515078.263468774,915.70052269398
10520567.17942627,918.635680664027
10526055.938488286,921.2684380848535
10531544.646411251,923.3156080462204
10537033.58759387,925.4219593152062
10542522.576152645,927.8537405608254
10548011.545268318,930.6665598084561
10553500.401472077,933.2738962199228
10558989.115930332,935.8937062650085
10564477.787800485,938.2323283348355
10569966.365772177,940.4063559778472
10575455.031070156,942.7247323548299
10580944.016375018,944.8904658773698
10586433.081422025,946.5904721498603
10591921.998547915,949.055377557879
10597410.6930508,951.8844267632835
10602899.23414939,954.5031980310356
10608387.716112573,957.2223706263458
10613876.009164935,959.5364639507434
10619364.374978011,961.348698529323
10624852.948972551,963.3463327165256
10630341.536571208,965.7629056505697
10635830.085965022,968.3241850682972
10641318.472637853,970.6880906080911
10646806.822350955,973.0869742304394
10652295.074519156,975.1485025239652
10657783.245425407,977.1685236618187
10663271.612933183,979.4559029660221
10668760.244836535,981.1575825405298
10674248.870740464,982.9901395501851
10679737.359943543,985.3581523387534
10685225.615949137,987.984420855129
10690713.748095352,990.4449154931708
10696201.786131514,992.9124226709521
10701689.672757033,994.931847334672
10707177.71337602,996.627583548852
10712665.882486334,998.4484416952082
10718154.072785085,1000.8875085840531
10723642.21101994,1003.1460890098738
10729130.160227792,1005.4405033144477
10734618.094415043,1007.649791056655
10740105.909875441,1009.5453728969775
10745593.684748752,1011.4357721626852
10751081.738820134,1013.5906337232657
10756569.987211445,1015.030537826359
10762058.197500508,1016.8993495186894
10767546.230579913,1019.2352906086688
10773034.031079128,1021.6069983708978
10778521.755982691,1023.8887970831312
10784009.384641763,1026.133997760535
10789496.8915463,1027.8435848313525
10794984.61129772,1029.4420466214656
10800472.42519636,1031.3370157504112
10805960.229802366,1033.6470103595448
10811447.911503896,1035.7566760009283
10816935.481299518,1037.8799237692692
10822422.979446512,1039.8151242727365
10827910.391838703,1041.6088154378817
10833397.826420002,1043.4061675478326
10838885.55840308,1045.3228789345694
10844373.428237638,1046.7027529332552
10849861.211207481,1048.6012690439075
10855348.79297666,1050.8853190279024
10860836.16988911,1052.9855930653716
10866323.495319996,1055.2312623886255
10871810.687178252,1057.2199026010899
10877297.830788288,1058.729812501876
10882785.18555991,1060.2501380063609
10888272.626174832,1062.1915714964032
10893760.019097945,1064.2576100771807
10899247.311692057,1066.2193861837288
10904734.480413124,1068.1760208579888
10910221.579004385,1069.9268730565168
10915708.60994196,1071.6004287203154
10921195.723630343,1073.3420483752436
10926683.138776196,1075.04033054965
10932170.624112135,1076.3566685904352
10937657.963118149,1078.2212555502974
10943145.092477629,1080.372700024207
10948632.053674456,1082.3395180544223
10954118.9838814,1084.427869153812
10959605.737664895,1086.162234406053
10965092.56574291,1087.5227764987935
10970579.568498809,1089.0124226153366
10976066.62895363,1090.8874472074185
10981553.636136588,1092.848635103833
10987040.475862322,1094.6656579142098
10992527.2505112,1096.4917608046674
10998013.94946483,1098.114718182244
11003500.566628704,1099.6387931084237
11008987.370017098,1101.4063588229665
11014474.434306337,1102.7020706568828
11019961.488093426,1104.0908609477742
11025448.404014353,1105.931048234095
11030935.083501648,1107.9707555222653
11036421.670512132,1109.870262363426
11041908.168691743,1111.739858758222
11047394.516170658,1113.2777792602626
11052881.019824538,1114.5622267724368
11058367.670503234,1116.0154023642044
11063854.308649125,1117.8416482462642
11069340.902163807,1119.6217395154677
11074827.29581632,1121.3686203017974
11080313.662572896,1123.116852086802
11085799.932719748,1124.589758329958
11091286.155521862,1126.0375179283533
11096772.65722685,1127.7006017019007
11102259.343091838,1128.7810332844924
11107745.981037682,1130.248793143224
11113232.455609106,1132.0747921254472
11118718.723251611,1133.9301507827586
