Event_Midpoint_s,Duration_s
9856668.853437677,320.0420525861683
9867665.118661478,341.5115083724354
9939138.330050094,441.0745201362902
9961129.361366728,470.7116637439773
9972124.245575735,481.8913297833881
9988617.388960281,500.24695206190063
9994114.909323953,506.4152254238734
9999612.35483281,512.5191822434072
10005109.697839495,517.8233650677067
10010606.981717354,523.0277981280437
10016104.494987974,528.7956336418772
10021602.291367149,533.1652620426494
10027100.085338684,538.1896839482297
10032597.677824909,544.1908085406681
10038095.04010915,550.3461212415831
10043592.27865331,556.1824819567801
10049089.44139277,562.03694150056
10054586.429770842,566.6436065407444
10060083.640093425,570.7779514250517
10065580.966793848,575.3357034151257
10071078.339042561,580.8197262170297
10076575.592063323,585.8719632589178
10082072.704941833,591.1629448093151
10087569.774372915,595.9714518124229
10093066.740407616,600.3564068149033
10098563.688459216,604.6775816435697
10104060.92426017,609.5620543756372
10109558.364676015,612.9089171430248
10115055.749544242,617.4598780439028
10120552.914235862,622.7596234798406
10126049.847378707,627.7814546617174
10131546.710207528,632.7847112009617
10137043.429595198,637.5467860654576
10142540.089011967,641.1796663669203
10148036.99470001,644.7717114564225
10153533.978112599,648.908057485896
10159030.954430982,653.6793848088494
10164527.768847158,658.1392842041428
10170024.493068833,662.6770261121555
10175521.144404557,666.7310946440471
10181017.674348122,670.4657870642151
10186514.277616873,674.3902944310582
10192011.199932396,678.1868926605754
10197508.258937614,681.1923963250963
10203005.178789685,685.3015451694505
10208501.86466004,690.0404819378823
10213998.390580738,694.30585473137
10219494.819675481,698.7695806979168
10224991.084027635,702.7055527031612
10230487.395950299,705.7681489960887
10235983.949191637,709.0339115740575
10241480.524789236,712.964267263586
10246977.10229875,717.0556440586776
10252473.487862129,720.931051845291
10257969.827983491,724.9057713672237
10263466.066472735,728.2451800427614
10268962.21661499,731.5594418488583
10274458.551249886,735.2391220619587
10279955.174520433,738.2030470472673
10285451.80554631,741.1824802972524
10290948.291255305,744.9861447946867
10296444.533104658,749.1697744034619
10301940.635106975,753.0392236470866
10307436.648990603,756.9252958865608
10312932.499742249,760.1733957993047
10318428.508057337,762.9056974230658
10323924.693650834,765.8101059062988
10329420.880195927,769.5626418115581
10334917.019193262,773.1218901966836
10340412.959836235,776.6082280304212
10345908.885828476,780.0806229409345
10351404.706432162,783.0504639986652
10356900.461678253,785.9836100216606
10362396.492437119,789.372422984633
10367892.747170335,791.646274405301
10373388.976744741,794.5963672773585
10378885.007274032,798.1671701357498
10384380.796679912,801.7902433450677
10389876.528973918,805.3311252639044
10395372.132944705,808.7577369095795
10400867.621473245,811.4400600622156
10406363.336609684,813.96331508359
10411859.17408823,816.7257972121274
10417354.99585287,820.2338126970644
10422850.743952196,823.3411209205888
10428346.334261969,826.5215036723598
10433841.885368658,829.5433132376247
10439337.340112166,832.237361634765
10444832.782958686,834.9314962652043
10450328.56339936,837.897242157364
10455824.469562173,839.8759648397967
10461320.268922633,842.7991052417314
10466815.858333437,846.2164151307877
10472311.252186147,849.4213868524243
10477806.569573162,852.7444598355953
10483301.741022745,855.6849693267866
10488796.897784458,857.9733025544838
10494292.293068657,860.3787152182514
10499787.725202283,863.1690159738282
10505283.148569752,866.3382000726228
10510778.430824053,869.2291893069448
10516273.603033971,872.2365199834724
10521768.715258976,874.8451834707703
10527263.730724346,877.2836545748884
10532758.848969024,879.9216857427978
10538254.282748593,882.356835174363
10543749.77873758,884.339269135306
10549245.114006521,887.1442241398996
10554740.21809281,890.2940682853377
10560235.186114822,893.2267786026946
10565730.096267344,896.197745089755
10571224.830286877,898.7777090457428
10576719.658801386,900.8183317747857
10582214.673921244,903.005552862408
10587709.709752379,905.7474706621323
10593204.715976207,908.5816792666362
10598699.549694916,911.1884237558924
10604194.340341192,913.8601860478102
10609689.052598957,916.1561799033065
10615183.687103044,918.3945547598023
10620678.529489348,920.9913938192404
10626173.636246303,922.8407365905296
10631668.72201773,924.9444182027555
10637163.654516447,927.6330676132702
10642658.33154537,930.479671555617
10648152.925543748,933.2432465054026
10653647.440337919,935.892091014738
10659141.79034039,938.0628788939304
10664636.331909986,939.9528288780609
10670131.024379726,942.079026212092
10675625.685067993,944.8505925543502
10681120.288467133,947.3500427112209
10686614.734225255,949.845744564981
10692109.11540365,952.2878972684941
10697603.41606936,954.4111642116459
10703097.660850994,956.4532394288282
10708592.225988865,958.8520476543547
10714086.967670035,960.3915720281328
10719581.629077382,962.5593223663841
10725076.106643809,965.1696813267748
