Elapsed_s,SMA_km,Eccentricity,Inclination_deg,RAAN_deg
0.0,6638.136999999999,9.99999993922529e-09,96.7,11.500000000000002
3600.0,6623.0521386889895,0.0011385946601130074,96.70707296303469,11.538546708755453
7200.0,6623.871233853987,0.0010188514349034198,96.70851894594352,11.588817432304467
10800.0,6637.812536138946,8.279558922676064e-05,96.70171721182093,11.625227723019698
14400.0,6621.805949088001,0.0012872635462320638,96.7116064963602,11.664353818110337
18000.0,6624.4904080233255,0.0008328770294404823,96.7111713146833,11.715327776766404
21600.0,6637.367988633941,0.00018336417550247037,96.70523495052758,11.752563079139977
25200.0,6620.67192013214,0.0014196440939192752,96.71407671248221,11.792047726854575
28800.0,6625.148844121501,0.0006473655657300118,96.7109105737197,11.842207093518454
32400.0,6636.654792736927,0.00028936137371209363,96.7051679987165,11.878351951793745
36000.0,6619.719444424263,0.0015176945278706268,96.71145078690459,11.917596305270168
39600.0,6625.812534830409,0.0005355902582415513,96.70892650779088,11.968209884358657
43200.0,6636.013595028991,0.00036708334223088337,96.70159860540616,12.005311001868133
46800.0,6618.812658485377,0.0016612085678084226,96.71075398785247,12.047159401309719
50400.0,6626.533840696552,0.00041470509608701423,96.70675917886817,12.097309573195263
54000.0,6635.112191691317,0.00044931713623572135,96.70345704702252,12.13218892440416
57600.0,6617.877594688345,0.0017595180366156678,96.71369290982716,12.173644534211146
61200.0,6627.368044022132,0.0002722720557533797,96.709421682076,12.22269886860731
64800.0,6634.170204662373,0.000543814056261559,96.70680035235343,12.256689090605986
68400.0,6617.032875841103,0.0018431433456256928,96.7155827916686,12.299191881118748
72000.0,6628.132653531698,0.0001608118648425542,96.71072191696712,12.34790261472164
75600.0,6633.163519194908,0.000670315197088856,96.70688197661971,12.38148595307496
79200.0,6616.331391689572,0.0019558541135785033,96.71434560630506,12.426220445548697
82800.0,6628.774611593426,0.00021885712770472723,96.70582039115259,12.474419466876139
86400.0,6631.85835949346,0.0008009603576512658,96.70318653363414,12.506192676238468
90000.0,6615.805420494449,0.002019400515433576,96.71118912504102,12.551985392679208
93600.0,6629.522110492893,0.00032978716350863047,96.70612430692395,12.599005721221328
97200.0,6630.670507065501,0.0009084052902498595,96.70612637409626,12.631834572621502
100800.0,6615.360835652714,0.002096498267191161,96.71535161379144,12.678467952739632
104400.0,6630.205002893677,0.0005104952004584734,96.70883122116258,12.725064279495907
108000.0,6629.305499052382,0.001044962679788148,96.70988988233456,12.759415776827346
111600.0,6615.07140743184,0.0021606923328943745,96.71758299655654,12.80702848236939
115200.0,6630.873291023271,0.0006899542274652121,96.70897535534,12.851611644947754
118800.0,6627.7649224661245,0.0011925163128829552,96.70969316059472,12.885563688360305
122400.0,6614.961965226347,0.0021913624642902994,96.71463221703527,12.93309370875972
126000.0,6631.374202825056,0.0007786844048582983,96.7061812119151,12.977699567505304
129600.0,6626.2049298437405,0.0013002599411709892,96.70720842566966,13.013088752172994
133200.0,6614.936833447112,0.0022031333614159756,96.71320722341399,13.06280922333298
136800.0,6631.746758957949,0.0008552163747332199,96.70485571626476,13.106000979620005
140400.0,6624.597904632541,0.0013684500029094262,96.7094440890726,13.140827819198373
144000.0,6615.004061626232,0.002182089404823321,96.71553295663341,13.189502570736416
147600.0,6632.153522327117,0.0009623546741066124,96.70764028281799,13.231208153599828
151200.0,6622.962695029895,0.0014965409742060888,96.71297708861852,13.265890125331055
154800.0,6615.243568613735,0.0021651569572276852,96.71699163341096,13.31496513673811
158400.0,6632.327663965476,0.0010615224624869815,96.70896894145142,13.356217062259148
162000.0,6621.346313682224,0.001645863304148197,96.7132901073774,13.3910643692333
165600.0,6615.735080334742,0.00216211590779942,96.71546832108781,13.441702500348732
169200.0,6632.402297580558,0.0011472166096099985,96.70493714593452,13.482310026217853
172800.0,6619.690188664585,0.0017761619117153957,96.7100525294447,13.516866047248088
176400.0,6616.46489696793,0.002085555204556092,96.71157823898514,13.567526271925615
180000.0,6632.252850791854,0.0011631771999999101,96.7050292222004,13.606731173323206
183600.0,6618.171860681775,0.0018539095130391525,96.71328794122535,13.64344667533254
187200.0,6617.157097499567,0.0020119589272962223,96.71491540041694,13.694482046403506
190800.0,6631.949497358093,0.0011994326757227246,96.70848189399956,13.732406009646635
194400.0,6616.647218463678,0.0019301570070127535,96.71697555118085,13.771606411181114
198000.0,6617.901282994687,0.0019471993777668718,96.716686619359,13.82317551588168
201600.0,6631.534270833062,0.0012171759494402686,96.70964544127128,13.858915764420164
205200.0,6615.111784524374,0.002015649619501114,96.71608284013402,13.897814269275152
208800.0,6618.819076314982,0.0018528875971347036,96.71336226194695,13.948998421587342
212400.0,6630.734143765652,0.0011390142128185794,96.70616646930225,13.984886842004007
216000.0,6613.703631986718,0.0020535826677111533,96.71445234311194,14.026977698204096
219600.0,6619.7589477028705,0.001688644859125574,96.71113393468046,14.078630788800963
223200.0,6629.760702328865,0.0009961988823757163,96.70686733559772,14.113160439189521
226800.0,6612.496989001447,0.0020326516746562396,96.71611265755934,14.155769410130526
230400.0,6620.745019767667,0.0015257226214824358,96.71296667444638,14.204962060739781
234000.0,6628.721358949204,0.0009036886505226462,96.71015082223312,14.238584415985828
237600.0,6611.390880318034,0.0020504113940135954,96.71934081782389,14.281519665441804
241200.0,6621.81121257718,0.001391994243533974,96.71422374990317,14.329846378026698
244800.0,6627.369104484193,0.0007947632095061504,96.71174413020303,14.363716791117472
248400.0,6610.51554411512,0.0020451668318183457,96.7194241550309,14.407182340166573
252000.0,6622.777759087325,0.0012908605322518893,96.71265459599468,14.455970058171665
255600.0,6625.989503485546,0.0006580602249049568,96.70873728461288,14.490103991137627
259200.0,6609.945165424611,0.0020111634249350813,96.71574926831725,14.534334058006339
262800.0,6623.856719652922,0.0011152877637504966,96.70874869193464,14.580848791571912
266400.0,6624.342758274255,0.0004675998605042246,96.70928488471414,14.614998521782463
270000.0,6609.448989818186,0.0019254186251298276,96.7183183988662,14.661838513982199
273600.0,6624.733812973889,0.0009370727399210923,96.7114765998349,14.707598634126459
277200.0,6622.528912462685,0.00027372995357215863,96.7140410112547,14.741291389720727
280800.0,6609.117217599732,0.0018026078792060054,96.7213172754535,14.790070601725743
284400.0,6625.452298821207,0.0007874038526539576,96.71333220154733,14.835754379807844
288000.0,6620.587542857153,0.00014067900106717535,96.7156841002137,14.868436975753529
291600.0,6609.12599830481,0.0016600019285759504,96.71959077948618,14.916384097783627
295200.0,6626.0869658985475,0.0006405546291609979,96.71073293761256,14.96074066937043
298800.0,6618.63756297344,0.00025952896656887396,96.71271707418629,14.99498648655448
302400.0,6609.371340458228,0.0015024792790549737,96.71743710077212,15.046141489080338
306000.0,6626.512860153882,0.00043842854987777145,96.70815899243392,15.089948870719029
309600.0,6616.739323487413,0.0005425639267229388,96.71399149176783,15.124390284553419
313200.0,6609.83249205935,0.0013002898989227202,96.71784631377535,15.175374955873778
316800.0,6626.703063060948,0.00028536581042618096,96.71045395748,15.215713121866784
320400.0,6614.651694517834,0.0007926534565821024,96.7176407035484,15.250823196016173
324000.0,6610.54074339345,0.0010883605861292797,96.72026642164131,15.301250758177083
327600.0,6626.7142138106965,0.00024042021086948385,96.7123181094074,15.340216117193114
331200.0,6612.657925118489,0.0010314858580322808,96.71954579060167,15.376859027172374
334800.0,6611.458634878671,0.0008369591241795204,96.71968437779493,15.427614202001887
338400.0,6626.420394233805,0.00033972233641962234,96.71090070162332,15.466059639472258
342000.0,6610.802638040997,0.001301767330482936,96.71690303310822,15.50440752284879
345600.0,6612.410260721037,0.0006192357957134564,96.71484606259607,15.55508688346901
349200.0,6625.5926145222365,0.0004729447699651008,96.7086587676527,15.590224937902878
352800.0,6609.042230334484,0.0015396576740361518,96.7172458899855,15.630696443410963
356400.0,6613.584057855104,0.0003468450499795192,96.71669688913101,15.68132027815857
360000.0,6624.821599879184,0.0006146603355520167,96.71209113470756,15.716719414352177
363600.0,6607.375096741372,0.0017939117556937585,96.7221853982926,15.758344606251555
367200.0,6614.811836922085,8.669036487348937e-05,96.71886405117654,15.809251643330104
370800.0,6623.640326393612,0.0007931454021245179,96.71454046521914,15.844890681490728
