Event_Midpoint_s,Duration_s
9774045.37297356,97.36327402466233
9867512.626764543,344.58535762099496
9878507.953039631,363.7840822715848
9938982.752852567,443.89595905272745
9949978.1001793,458.8934209844647
9960972.855225485,473.49709895462655
9971967.25989602,484.68110995384586
9982962.274337875,496.4435177406803
9988459.72256335,502.71009102432663
9993957.014026744,508.7366617668847
9999454.242072286,514.8809222987807
10004951.398774875,520.164803047534
10010448.45445861,525.282357820246
10015945.73202355,531.1059951251757
10021443.324399479,535.4943550215221
10026940.908218402,540.2294096156957
10032438.297241539,546.1859097059082
10037935.42781401,552.28794256059
10043432.447731912,558.1463114613766
10048929.411666673,563.8975690774557
10054426.177170176,568.539174270059
10059923.164717194,572.6718128700425
10065420.32142891,577.3149986908023
10070917.44471344,582.7456226490908
10076414.490673644,587.9607722246097
10081911.356277602,593.2102683890976
10087408.162678866,598.0979508592666
10092904.89076145,602.513211821783
10098401.5772306,606.741417866045
10103898.571059449,611.6875574776291
10109395.790204698,614.9821834944091
10114892.9161608,619.4147842033867
10120389.846313523,624.6346785873486
10125886.520701619,629.631765541817
10131383.12379932,634.7555070358703
10136879.60137709,639.5139562051463
10142375.987792881,643.1469972874293
10147872.617082914,646.6990200635678
10153369.360116176,651.0205263653422
10158866.060974536,655.6951601242667
10164362.656301623,660.1348534477756
10169859.118659697,664.4945907048059
10175355.52463314,668.541550995898
10180851.840990487,672.3407320229837
10186348.185640745,676.1948707196264
10191844.858764514,680.152759771124
10197341.68626279,683.1479258216414
10202838.357066488,687.1889011581208
10208334.806224754,691.8692914567339
10213831.059403868,696.1126398851729
10219327.245418198,700.6006484629443
10224823.288934574,704.4930235849672
10230319.347463213,707.544370921396
10235815.631335847,710.6866401767161
10241312.007511191,714.6701792238018
10246808.330534084,718.6256371677081
10252304.49820606,722.5805520987096
10257800.58125947,726.4208683543088
10263296.57077357,729.831251335852
10268792.488473186,733.1494877504208
10274288.54210789,736.7208825888742
10279784.935440121,739.7779855186254
10285281.361230748,742.7525605368146
10290777.608580323,746.5282577558287
10296273.619040051,750.6364398602776
10301769.476941016,754.4741367028635
10307265.274122246,758.4298721918846
10312760.881782325,761.6794841442677
10318256.64347911,764.3819578533644
10323752.57048591,767.3250547643011
10329248.56729608,771.1964257037073
10334744.452932367,774.7239809547709
10340240.192619089,778.3115986623171
10345735.8883676,781.70166281908
10351231.464683639,784.6877384004615
10356726.996494373,787.6411069203095
10362222.773768233,790.9603026393656
10367718.79648836,793.3415836791152
10373214.788164567,796.2654637233491
10378710.581246536,799.8501479963452
10384206.119741432,803.4646913865145
10389701.578517346,806.957726191675
10395196.933209855,810.4087025368647
10400692.16321773,813.0668069121721
10406187.616698297,815.5487887843071
10411683.174003052,818.4450074510985
10417178.726055512,821.925285057459
10422674.175307877,825.0821393645126
10428169.507750116,828.29831683782
10433664.774755713,831.2358843935178
10439159.941084519,833.9353420352923
10444655.117465831,836.6531470025961
10450150.595062613,839.5818567834135
10455646.212351833,841.6730876855561
10461141.753844693,844.5607136341732
10466637.079782844,847.9680082093145
10472132.199359182,851.1148344664853
10477627.242580764,854.425510744408
10483122.160202516,857.4258730739351
10488617.026054932,859.7101487707064
10494112.12331794,861.9878290101968
10499607.280110527,864.7737537398475
10505102.437602686,867.8478820175865
10510597.459642489,870.7553014288321
10516092.387998687,873.6508925300908
10521587.235546673,876.2301520735882
10527081.9929695,878.7276261860959
10532576.846514039,881.2998592236672
10538071.995691545,883.6878848410724
10543567.246727522,885.6932634304776
10549062.351245394,888.4799666972332
10554557.22764405,891.6779198543468
10560051.958414776,894.5168341725639
10565546.608766565,897.5023401574526
10571041.103640625,900.0940007712945
10576535.67293468,902.1258505785872
10582030.417738592,904.2819036625524
10587525.231692577,907.1409190717543
10593019.965916725,909.9646557715473
10598514.543610083,912.6856171801046
10604009.076668069,915.3633647258546
10609503.495515488,917.6393273330044
10614997.855609866,919.898674369281
10620492.410939468,922.4033141131721
10625987.243034152,924.3219044459138
10631482.069827402,926.4959852531748
10636976.723039186,929.1640809402134
10642471.14834092,932.0516928506211
10647965.45815896,934.778706441929
10653459.664180927,937.4810805530934
10658953.733502263,939.6803069069178
10664447.973662565,941.5789407935691
10669942.333110007,943.6236209698424
10675436.70691434,946.3742498002337
10680931.014523184,948.818321426626
10686425.198590813,951.3129928751625
10691919.317183984,953.6812241967388
10697413.340250188,955.7799143336306
10702907.327600766,957.8775907402951
10708401.592963748,960.2354793819452
10713896.044453647,961.8286515172853
10719390.448036892,963.9850110814693
10724884.664005853,966.6034004083982
10730378.654612327,969.1735491196926
10735872.565730717,971.7051098150387
10741366.379927984,974.141026386078
10746860.09411661,975.9950718068156
10752354.031751784,977.7812932953029
10757848.051416472,979.7818642472855
10763342.072618574,982.3637021125078
10768835.96788468,984.6019419246147
10774329.750833629,986.9856801408002
10779823.472537378,989.0961390528335
10785317.09394101,991.0660928071678
10790810.765817052,993.0390681738397
10796304.734088907,995.1085495356316
10801798.852579668,996.5593420272214
10807292.85022613,998.7211610324146
10812786.635130078,1001.2617246409288
10818280.245559335,1003.559183547726
10823773.792491714,1005.990675070608
10829267.193969874,1008.154231011715
10834760.58843966,1009.7829013435041
10840254.202726413,1011.445867192998
10845747.862905532,1013.616433904454
10851241.508842742,1015.9086051518577
10856735.001488203,1018.036021097565
10862228.420703828,1020.2673039624985
10867721.753459143,1022.136834683572
10873214.994493699,1023.9597810528102
10878708.384391781,1025.9327152771004
10884202.063059976,1027.6137149636138
10889695.77300444,1029.2035117753724
10895189.33445283,1031.2934178527134
10900682.678570628,1033.6742233798163
10906175.880014032,1035.874491792051
10911669.007980192,1038.092515378681
10917161.989840426,1039.9718388890017
10922655.082347253,1041.4723421761312
10928148.323728288,1043.101029612822
10933641.612949423,1045.3052376336136
10939134.828072153,1047.3770161975679
10944627.884640241,1049.4648082160181
10950120.875298183,1051.471858296403
10955613.766541526,1053.183392316366
10961106.611813705,1054.8716419969796
10966599.683032267,1056.8139319980482
10972092.978258396,1058.1577188217834
10977586.249559196,1059.8720256710394
10983079.35580865,1061.9307264923557
10988572.237327013,1064.1114004765855
10994065.035909422,1066.1627606057662
10999557.753388494,1068.217983983169
11005050.327314857,1069.8134166181342
11010543.08602727,1071.2365412607978
11016035.950361349,1072.8461326760064
11021528.850263778,1074.9871803985175
11027021.638866168,1076.8532392489333
11032514.299116893,1078.7680832515227
11038006.904715464,1080.559467209987
11043499.419653751,1082.1661752155323
11048991.928998407,1083.7574376559446
11054484.715747552,1085.5537812913542
11059977.663429415,1086.7840399421066
11065470.536270002,1088.491514683642
11070963.213019067,1090.5463549335361
11076455.694686951,1092.499470593396
11081948.097851412,1094.453889775204
11087440.394059947,1096.2979871228185
11092932.622101706,1097.6792763004253
11098425.072999015,1099.0380862347536
11103917.586783225,1100.7465457897647
11109410.08777785,1102.6740589256806
11114902.4801779,1104.4462831531177
11120394.743199265,1106.2812620933341
11125886.923272215,1107.871316237311
11131379.014971238,1109.4025036780695
11136871.183913602,1110.939657361117
11142363.63052622,1112.4836445193046
11147856.190834915,1113.6610801301865
11153348.631444095,1115.3415318459897
11158840.872432226,1117.3165245255127
11164332.942671224,1119.0758553422759
11169824.968949962,1120.9534278973701
11175316.845517715,1122.6037659992598
11180808.75560208,1123.834109631916
11186300.87656265,1125.1049900746186
11191793.040247092,1126.8543301349773
11197285.167102726,1128.5951345964556
11202777.130623307,1130.3151512193285
11208269.015198464,1131.9939923140573
11213760.815170301,1133.4565528049739
11219252.562473057,1134.8543393021841
11224744.457626918,1136.3916307658665
11230236.624941142,1137.6496240607905
11235728.820257632,1138.956692453645
11241220.85335274,1140.624525378237
11246712.675743017,1142.4699320668406
11252204.379948255,1144.1808075447648
11257696.005787639,1145.9607726289482
11263187.474526783,1147.3708069506588
11268679.079146253,1148.5248284071931
11274170.820764793,1149.837703723428
11279662.606785843,1151.6002558484447
11285154.30591604,1153.2105449386077
11290645.85002771,1154.8829024088782
11296137.331697293,1156.4446806990914
11301628.712143585,1157.8043945183795
11307120.061723027,1159.131156381028
11312611.644031908,1160.6531262068934
11318103.432685012,1161.7202374028066
11323595.16377477,1163.054591563361
11329086.743099963,1164.72575053967
11334578.10253082,1166.4226562785038
11340069.375661004,1168.0662147700475
11345560.576200472,1169.6618716805222
11351051.645587288,1170.8641963703967
11356542.919757124,1171.9757877586617
11362034.30212603,1173.3276140577316
11367525.681189884,1174.9865829568037
11373016.950134333,1176.5547437623645
11378508.06589385,1178.0885753066025
11383999.111106046,1179.510649266221
11389490.087925501,1180.801903896252
11394981.071577879,1182.0585843278288
11400472.326356623,1183.4797387524795
11405963.73716866,1184.4763902945097
11411455.047050552,1185.8496563229912
11416946.171795605,1187.501716510533
11422437.098348074,1189.0232333400975
11427927.98790865,1190.62934279192
11433418.743442811,1192.0662476813866
11438909.454383405,1193.1278944609935
11444400.37015345,1194.2054953661252
11449891.391386595,1195.6074643292002
11455382.34830463,1197.122993764756
11460873.200071355,1198.5492013844707
11466363.929583516,1199.9908081017145
11471854.589302128,1201.2705186028757
11477345.189332156,1202.4843660804697
11482835.853747902,1203.7205026607044
11488326.808036583,1204.9818943093333
11493817.824973457,1205.955287879814
