Elapsed_s,Altitude_km,Density_kg_m3,Inclination_deg,Eccentricity,RAAN_deg
0.0,260.00011310775346,3.06854129619779e-11,96.74,9.999999717180685e-09,11.080000000000002
3600.0,268.7235357363648,2.2005235448651383e-11,96.7480280306154,0.0011469359233172948,11.118331062748751
7200.0,267.48869100515833,1.6852214885407986e-11,96.74754768400786,0.0009986346782443454,11.169926042068047
10800.0,259.60196076424234,3.117880845350497e-11,96.74146157478633,9.566711616768901e-05,11.207289592574785
14400.0,269.3875839386232,2.2228619951578506e-11,96.75125560759024,0.0012742820794019898,11.245328681420654
18000.0,266.26995741333934,1.7427696261490096e-11,96.75036436205819,0.0008454944231759303,11.295984157320174
21600.0,259.67419156665994,3.116247679303603e-11,96.7447320281387,0.0001655824556626638,11.332295911836175
25200.0,269.91528000265305,2.268263819163804e-11,96.75332215130574,0.0013818536159299843,11.371201410004248
28800.0,264.92865900168505,1.830037831747087e-11,96.75181931303163,0.0006752358481959894,11.421885101543248
32400.0,260.02581469293415,3.0844951819860964e-11,96.74466762390179,0.000258936385483406,11.457621389372248
36000.0,270.5360994723255,2.319015844696684e-11,96.75226782630939,0.0015096206316801437,11.498745381331373
39600.0,263.5082503384734,1.9472451590753037e-11,96.74711067292043,0.00051677152253637,11.549067939263939
43200.0,260.396105326179,3.047296089788444e-11,96.74100720899675,0.00037124084179037217,11.582732288124108
46800.0,271.05064707308736,2.3634020942201506e-11,96.74950304101387,0.0016156001509425864,11.62491769843092
50400.0,262.281161240782,2.0688003010858102e-11,96.74750319814557,0.0003735191046161525,11.67449148065108
54000.0,260.54685200207985,3.028798870892027e-11,96.74343895493446,0.00046607299435063524,11.708671551828242
57600.0,271.5781394746476,2.374031726072437e-11,96.7539291109773,0.0017455075500707915,11.751607799733714
61200.0,260.6808855300026,2.1971797296716784e-11,96.75013059129961,0.0001997856930117524,11.801449132756721
64800.0,260.870308601241,3.0017792542924184e-11,96.74716528544668,0.0005900552983648908,11.836696872936724
68400.0,272.07965572683815,2.338256566888191e-11,96.7564052492329,0.0018599162504751717,11.880321321269058
72000.0,259.09091347308083,2.293299689893395e-11,96.75007533582355,0.00013159215238611394,11.928777600357858
75600.0,261.3842973258112,2.9637809300943864e-11,96.74712385089668,0.0007272579518970574,11.963259236434592
79200.0,272.3951728248965,2.290746670169839e-11,96.75372488957282,0.0019374711288800885,12.00674350276172
82800.0,257.9394325316834,2.3675250813331315e-11,96.74778382462046,0.00020681877095251735,12.055447580043516
86400.0,261.7657647916725,2.921222671039965e-11,96.7440675676912,0.0008191444169814888,12.09095019093814
90000.0,272.8442470814859,2.2827979613607422e-11,96.75275686643879,0.002026709705459639,12.136952002921651
93600.0,256.83588808700284,2.488061340854336e-11,96.74595622647605,0.00033917484523167635,12.18470726078427
97200.0,261.9465673329792,2.8739871239351026e-11,96.74625431543426,0.0008977286737283086,12.218793544146997
100800.0,272.88065022468146,2.3938675168182887e-11,96.75547991281728,0.00207840579260429,12.264098445844745
104400.0,255.60466661668963,2.6900153709342585e-11,96.74869832320299,0.0004784777729984746,12.31059305241357
