Event_Midpoint_s,Duration_s
9806363.400932336,92.4582654761169
9899966.344741492,340.08545923374504
9910978.050358212,358.42889932838415
9971541.890800623,440.3533462202099
9993564.915131444,466.9485183443173
10004575.939527487,479.4099472494046
10026598.848766321,501.05563513667977
10032104.623550218,507.3771405398479
10037610.177863,514.049347626099
10043115.608439237,520.2458064556163
10048620.949892668,526.486090303939
10054126.14125201,531.5475767512148
10059631.5373847,535.9711986177757
10065137.096472394,540.6102471373474
10070642.678844448,546.7016752650095
10076148.170368023,552.0202039033335
10081653.508638544,557.5665528848392
10087158.837454498,562.7700430397149
10092664.052963598,567.3966832323752
10098169.223757684,571.9356598909563
10103674.717882054,577.1189190454495
10109180.420219077,580.5050647032107
10114686.074870095,585.1911104007477
10120191.54129579,590.6852321371603
10125696.783873977,595.9899514681692
10131201.985927029,601.320923610968
10136707.037283987,606.2873510009458
10142212.01194118,610.1769360985609
10147717.24379498,613.9938845718984
10153222.625705475,618.3528787990211
10158727.946346011,623.2920654423738
10164233.194562815,627.8358875211386
10169738.296816807,632.4590788398087
10175243.37087753,636.7253746253148
10180748.36554023,640.645376377176
10186253.384014932,644.6634836182136
10191758.762763202,648.8283792167626
10197264.275611084,651.9634516525314
10202769.6451073,656.1765117037623
10208274.808971984,661.0335799153859
10213779.787274221,665.5146181119561
10219284.707247986,670.1773520107567
10224789.490098575,674.2073993555218
10230294.302466808,677.3784902517014
10235799.345711675,680.6484051504127
10241304.499987382,684.7768707010819
10246809.60493866,688.8786201134053
10252314.55579985,692.9883778205408
10257819.442600666,696.9760403453561
10263324.239936016,700.4887094746659
10268828.977206266,703.9365929181438
10274333.876739254,707.6524837625643
10279839.093031937,710.7666693810761
10285344.347541163,713.8837933668835
10290849.448564228,717.8063551793039
10296354.32510026,722.0985584692048
10301859.064397546,726.0755656463946
10307363.73340927,730.1521800900133
10312868.238566214,733.4958039184035
10318372.911952283,736.3171545437465
10323877.762351206,739.2877267799886
10329382.638111869,743.2082132129796
10334887.466236964,746.85040786114
10340392.11106418,750.4597927469366
10345896.750900306,754.0280653927443
10351401.293834543,757.0865741900639
10356905.782912519,760.1033535400213
10362410.562154023,763.5963414059679
10367915.56363589,765.9064532900268
10373420.543147234,768.9614028411345
10378925.337982852,772.6329086904633
10384429.89924082,776.3270411918625
10389934.416629232,780.0091268842585
10395438.810912428,783.5150410063711
10400943.101705749,786.2591855684432
10406447.630576856,788.8535347117008
10411952.311880799,791.8473402213798
10417456.942564437,795.3929687886443
10422961.510658288,798.6933917178425
10428465.942881772,801.9421387293523
10433970.314296672,804.9988748724778
10439474.624027262,807.8173792460352
10444978.94954089,810.574870595964
10450483.608475648,813.5968340268528
10455988.424398202,815.6974516655964
10461493.115612209,818.6653010707621
10466997.613066617,822.1710999222448
10472501.916443761,825.3684375341554
10478006.167426338,828.7602027497805
10483510.30102392,831.743526898576
10489014.423872126,834.0576753694763
10494518.772776075,836.4645687573732
10500023.217697905,839.4126155093043
10505527.637417719,842.4811702177565
10511031.935517533,845.471418291364
10516536.162157264,848.4661650917435
10522040.301131425,851.0473785068862
10527544.366755841,853.5904913769978
10533048.582347974,856.304709582666
10538553.078939319,858.6224795330975
10544057.649335671,860.8173110511711
10549562.077217756,863.6887525116083
10555066.287724668,866.9336062938556
10560570.347500043,869.9206200288054
10566074.352989053,872.9424414459934
10571578.20736192,875.5238282253904
10577082.196666967,877.6093098973197
10582586.361930246,879.823936998682
10588090.570851564,882.8052767098781
10593594.720381185,885.6188756773404
10599098.70411223,888.3956762653075
10604602.669873996,891.1225166970985
10610106.552588845,893.45772106334
10615610.368275879,895.7261944778293
10621114.441222748,898.3914902603489
10626618.766662845,900.1807462546585
10632123.036804121,902.4344904565488
10637627.1674033,905.2120920986438
10643131.064465642,908.1147369362645
10648634.901758227,910.930829979044
10654138.636595745,913.6800095692499
10659642.243192943,915.8353881001658
10665146.070295826,917.7710929375783
10670650.05343695,920.0148195604369
10676153.988488378,922.7959096915044
10681657.874322841,925.3215124112851
10687161.612885533,927.8629562140147
10692665.304960378,930.2979976837901
10698168.925195834,932.474191689877
10703672.540734392,934.5773858662812
10709176.483564893,936.9708930591896
10714680.587424146,938.6365216976528
10720184.591201635,940.8876592179158
10725688.413842993,943.5955122613386
10731192.03231484,946.1346055319959
10736695.603776863,948.8184384320397
10742199.062141448,951.2055011470177
10747702.477523187,953.0371337442862
10753206.117105242,954.8697184464419
10758709.854488287,957.1487671680834
10764213.56975418,959.6166613445171
10769717.187385721,961.9804394098135
10775220.708841328,964.3214260314455
10780724.162819205,966.4102938598896
10786227.55200073,968.4414670024066
10791731.042114325,970.51909006305
10797234.831790864,972.4560537752778
10802738.727129651,974.0733437020367
10808242.491379118,976.334775602226
10813746.047444018,978.9461907425671
10819249.4701804,981.2678350312748
10824752.829562653,983.7022258528805
10830256.043715412,985.8053211960854
10835759.352002855,987.446342323933
10841262.832197798,989.1993193885214
10846766.381525028,991.5399211688302
10852269.880210327,993.8522979788859
10857773.21343364,996.0655929359808
10863276.518547233,998.2646594607452
10868779.740393473,1000.129812959458
10874282.904409396,1001.962881768108
10879786.29409018,1004.0519779745681
10885289.938249359,1005.5531540110574
10890793.567151574,1007.3121730472919
10896297.063055303,1009.5162976508477
10901800.326586228,1011.8878044470538
10907303.521296574,1014.1667790230795
10912806.636475828,1016.3463995165075
10918309.613113344,1018.1239004153786
10923812.784725318,1019.6634233791453
10929316.111529393,1021.4043820185844
10934819.42106525,1023.7081800567717
10940322.67325897,1025.7837302510868
10945825.779479008,1027.839192702842
10951328.827983731,1029.8558984919725
10956831.811340038,1031.6116641855594
10962334.762873642,1033.2879404161554
10967838.0335479,1035.2623247067766
10973341.483883766,1036.5180568731669
10978844.852876637,1038.3165150112952
10984348.063154072,1040.4925147551137
10989851.069448667,1042.6159995274256
10995354.017745757,1044.8049828252088
11000856.874480639,1046.799545005695
11006359.650735656,1048.2942793432637
11011862.651119279,1049.7517385194892
11017365.752636971,1051.5876075892916
11022868.838154832,1053.643631369074
11028371.846310778,1055.5747464927995
11033874.727940073,1057.5016271170034
11039377.558755532,1059.2260686848865
11044880.32447335,1060.8936967040165
11050383.15781274,1062.5438852545194
11055886.288556544,1064.2312656884578
11061389.54247752,1065.4911772721368
11066892.681109887,1067.2964178535487
11072395.631688979,1069.4251732849461
11077898.418556092,1071.3273551902007
11083401.173454624,1073.3647938448266
11088903.789540658,1075.1370681582573
11094406.452915145,1076.470739391982
11099909.337746378,1077.8523141853607
11105412.262089666,1079.730704048804
11110915.173451412,1081.6150713365898
11116417.924139569,1083.4508001406973
11121920.62436761,1085.2565976295896
11127423.245295627,1086.8132374969384
11132925.820729425,1088.3259474643874
11138428.57724897,1090.0114577641461
11143931.592982188,1091.3051862564498
11149434.631180119,1092.703734593297
11154937.5433342,1094.5031896867526
11160440.245656455,1096.513327214737
11165942.847218933,1098.3732467162552
11171445.36348625,1100.2469410735025
11176947.755608756,1101.760016219393
11182450.301538682,1103.0178475505795
11187952.998402365,1104.4156129059606
11193455.702878963,1106.2182001488652
11198958.37948236,1107.9723854040844
11204460.873769015,1109.6820974920133
11209963.34256577,1111.3957376654055
11215465.73680766,1112.8379912742625
11220968.094329558,1114.2386655555613
11226470.740938399,1115.8697236021083
11231973.578229647,1116.9313036026688
11237476.366026487,1118.3717364795502
11242979.006363437,1120.1541212623822
11248481.4464409,1121.958345516538
