Elapsed_s,Altitude_km,Density_kg_m3,Inclination_deg,Eccentricity,RAAN_deg
0.0,260.00011310775346,3.06854129619779e-11,96.74,9.999999717180685e-09,11.080000000000002
3600.0,268.7011032584429,2.2019488571862263e-11,96.7480249152396,0.0011465061093335709,11.118330658739623
7200.0,267.4498081191519,1.687171620247035e-11,96.74754173451652,0.0009986927281555027,11.169926500688806
10800.0,259.5428243538342,3.12291581830579e-11,96.74145265653964,9.616538648848706e-05,11.20729069689842
14400.0,269.3085963319036,2.228100435579211e-11,96.75124474306698,0.0012745050054811607,11.245332222655742
18000.0,266.1628989004789,1.748302969038722e-11,96.7503477070133,0.0008445221493102364,11.295989817404305
21600.0,259.5550803322179,3.1264663707849826e-11,96.74471474807306,0.00016703071473375073,11.332300312547977
25200.0,269.7816657358013,2.2774928763254583e-11,96.75330453920678,0.0013831938082292394,11.371214432290834
28800.0,264.74907958699526,1.8398895958642263e-11,96.75179011163186,0.0006728007601566168,11.421900101171603
32400.0,259.84644630032886,3.0996806914242045e-11,96.74464279319648,0.0002616347951628542,11.457631223761656
36000.0,270.35002620900417,2.3323412187204742e-11,96.75224412835031,0.0015125688836394458,11.498772913158943
39600.0,263.2520470405985,1.9626769103240458e-11,96.74706544483296,0.0005125040642961533,11.549096711521477
43200.0,260.1571404384572,3.0669671212350866e-11,96.74097382246042,0.00037521169980502407,11.582750040010783
46800.0,270.81161536362634,2.3810222922894303e-11,96.74947183090042,0.0016201891837964995,11.624966210408163
50400.0,261.9460924031487,2.0911801328947972e-11,96.74744187116313,0.0003672658107404601,11.674534501501451
54000.0,260.2503183560404,3.0524726263079135e-11,96.74340484425575,0.0004716925263657919,11.708701307317833
57600.0,271.2871171285911,2.3954600315163873e-11,96.75389180936986,0.0017519485413932064,11.751684710299113
61200.0,260.2616513514021,2.228270875499392e-11,96.75005143567559,0.00019297512408157126,11.801509243352168
64800.0,260.5181004190928,3.0288998935020313e-11,96.74712905814712,0.0005977139434432178,11.836741878632488
68400.0,271.73412606020867,2.3625090412996697e-11,96.75636134616852,0.001868055977943393,11.88043646971268
72000.0,258.5852691750379,2.334186749260647e-11,96.74997989795965,0.00013775969753049037,11.928856949617073
75600.0,260.9802518220097,2.993711107622578e-11,96.74708289477663,0.0007371014641370953,11.963322579155022
79200.0,271.9922097843854,2.317839198738097e-11,96.7536714208018,0.0019472120964588607,12.006901105798146
82800.0,257.34399558106117,2.4190434429820205e-11,96.74765731159242,0.00022090647109608027,12.055552381450047
86400.0,261.31295553013655,2.9534039798120794e-11,96.74403581468692,0.0008316363835148417,12.091038622943627
90000.0,272.3762188440164,2.3153208127401575e-11,96.75268761600492,0.0020371344254739914,12.137156459593905
93600.0,256.15379462899506,2.5513092455107253e-11,96.74581570131214,0.00035650686238692856,12.18483004505015
97200.0,261.44973169307815,2.907443039763604e-11,96.74623039014541,0.0009127672147069545,12.218918250912825
100800.0,272.3402539437125,2.4349502951294787e-11,96.75539392794586,0.002088754291066357,12.264355667420753
104400.0,254.83269507064568,2.7679476426348106e-11,96.74853696562054,0.0004994859084070996,12.310739270164015
108000.0,262.05407694231263,2.7879923647985613e-11,96.7496990629507,0.001033522922768015,12.344224212352122
111600.0,272.1957137577179,2.581578226142011e-11,96.75713484382233,0.0021369885326121833,12.390577447709395
115200.0,253.38907761252588,3.044463071131124e-11,96.7498974773431,0.0006479277643220308,12.436434389867452
118800.0,262.8410677808336,2.6348772552865204e-11,96.7499972268486,0.0011844806656389644,12.469780921933149
122400.0,272.197761624249,2.663230598795411e-11,96.75580860253116,0.002210608809135245,12.518102843309586
126000.0,252.0547578602607,3.314350948013438e-11,96.74529188699115,0.0007893521586807847,12.563321710221198
129600.0,263.6474171704583,2.490730154322823e-11,96.74653735109271,0.0013325889016192949,12.595461463849432
133200.0,271.9098389870771,2.6807005599884565e-11,96.75232265288506,0.002217579281130145,12.644532336694102
136800.0,250.96817074356156,3.504908977280025e-11,96.74549122463188,0.0008971079685774056,12.688389482142094
140400.0,264.1506624855455,2.4012858036208363e-11,96.74972132732557,0.0014353894963401944,12.722089217080269
144000.0,271.5941270616577,2.6312142563352028e-11,96.75617776935403,0.0022344005571569864,12.771852260821197
147600.0,249.79327618517397,3.637016107695955e-11,96.74857766517314,0.0010329145832723202,12.814794855346838
151200.0,264.6856995791582,2.3503918428591304e-11,96.75353411358962,0.0015542125457116366,12.850447851070586
154800.0,271.17208554084687,2.5837472063515916e-11,96.75825121624744,0.0022458620491183317,12.901172225085453
158400.0,248.710292367658,3.7274669846995716e-11,96.74918395139092,0.0011564637975187539,12.941833641980487
162000.0,265.34443565349073,2.3195857651650044e-11,96.75312774590785,0.0016866414486699892,12.977305108889484
165600.0,270.56816991227953,2.6189682673783328e-11,96.75515621621109,0.0022269249625093603,13.027753675996117
169200.0,248.13324718130454,3.7715828941905687e-11,96.74611441845069,0.0011882539523068126,13.068448323112701
172800.0,265.89928051579636,2.2949367752805116e-11,96.75119776599105,0.0017799384311199846,13.106010975647582
176400.0,269.83251426457133,2.7087876950732127e-11,96.75341476423978,0.0021603574668921702,13.15803809183193
180000.0,247.83023094157858,3.796398904516768e-11,96.74568057969346,0.0011701840585383583,13.197139830326774
183600.0,266.159649534259,2.2746259492657727e-11,96.75323632510064,0.0018129685904749314,13.234730408027131
187200.0,268.8142654957945,2.7741089947663205e-11,96.75549403145374,0.0020821525193798654,13.285201570150777
190800.0,247.40308986668222,3.839813332426611e-11,96.74865631498973,0.0012035876613860305,13.322961744226005
194400.0,266.6940669573774,2.205322069864638e-11,96.75675718931689,0.0019066772570890044,13.360697076518179
198000.0,267.8050588667832,2.7548387950015965e-11,96.75689393234322,0.0020169932582116273,13.410926025770898
201600.0,246.92206840517872,3.845416565021698e-11,96.75008182375598,0.0012277886384999975,13.448545843545734
205200.0,267.1738647245259,2.1201159685494964e-11,96.7570343125318,0.0020093432750113004,13.486584356740199
208800.0,267.0313050968525,2.6729800582911475e-11,96.75538949753346,0.001971926284845149,13.5379536820619
212400.0,246.72692318496337,3.772323800201433e-11,96.74663188679045,0.0012304829920823594,13.575227256091008
216000.0,267.64198312326874,2.058622141241899e-11,96.75374229667099,0.0020833526408811517,13.613538119759806
219600.0,265.93339985380453,2.6102536987739503e-11,96.75134816148427,0.0018558912054635586,13.664006088866891
223200.0,246.80638728681222,3.667392612404978e-11,96.74683495484474,0.001171444865556689,13.700321051046185
226800.0,267.7030398375509,2.0645519755805326e-11,96.75684404657218,0.0020991905148239984,13.741105656524228
