Event_Midpoint_s,Duration_s
9921621.298708996,326.45955882774285
9982256.835733438,414.27468694950494
10004305.626734795,442.6500421083163
10015329.830035094,455.33695518228956
10059427.313795293,502.97507229281837
10064939.530970627,508.10055206434345
10070451.809802094,514.3530592290623
10075963.970001655,520.097394108635
10081476.013614317,525.794054037058
10086988.002373723,531.2310146031242
10092499.915684659,536.1297789603786
10098011.813920712,540.9370747081641
10103523.992011702,546.359714636541
10109036.398064932,550.0568879713294
10114548.770555368,554.9956630007218
10120060.961327506,560.7739262769616
10125572.927089807,566.3293364673609
10131084.838101184,571.82709187124
10136596.627257692,577.067641293454
10142108.347592136,581.1601555599323
10147620.333208565,585.1699332850558
10153132.447169399,589.5610353453113
10158644.535411086,594.7753820731332
10164156.541170212,599.4600920369462
10169668.406014627,604.3530750326836
10175180.250325043,608.8006741397132
10180692.005444713,612.856027576984
10186203.798525585,617.050883280689
10191715.960547915,621.3742303850495
10197228.245811854,624.6404976945937
10202740.398759494,629.0282111369196
10208252.354136413,634.0712978000145
10213764.131254919,638.7464578038906
10219275.854412792,643.5819433283036
10224787.44486113,647.7674958089297
10230299.072905418,651.0581216316332
10235810.937323472,654.4444189415714
10241322.914867504,658.7273190436335
10246834.854642138,662.9857349525296
10252346.631793283,667.2346597246706
10257858.363275543,671.3763993124712
10263370.006006336,674.9818965965978
10268881.590533327,678.5478333874473
10274393.36648194,682.4386872571724
10279905.43308579,685.607270189704
10285417.531639496,688.8121487013892
10290929.498462813,692.8788036185028
10296441.241489988,697.3332923135961
10301952.863571959,701.4520988205109
10307464.416252298,705.5515609532811
10312975.815858485,708.9848801331418
10318487.398687458,711.8795943164016
10323999.194779476,715.0619274275646
10329511.002614481,718.9581982385338
10335022.746347811,722.7569150896657
10340534.339249723,726.3983429489258
10346045.892298572,730.0381665792823
10351557.377449289,733.2505403545538
10357068.815715412,736.3185694836637
10362580.550871564,739.9446630798047
10368092.526842795,742.4066148452177
10373604.452834925,745.620444032641
10379116.197871009,749.4573297483132
10384627.708960384,753.2237518183731
10390139.16334527,757.0527523562757
10395650.509441955,760.6503184491139
10401161.766856253,763.3873480890356
10406673.274399994,766.011608311529
10412184.886633018,769.0458358070124
10417696.526510723,772.7099947803699
10423208.051754594,775.9551294294687
10428719.48210867,779.4072448894717
10434230.861981964,782.4550511949253
10439742.152961032,785.2982399880981
10445253.508665454,788.2317547995244
10450765.187851213,791.1800528533132
10456277.022229685,793.3750667756271
10461788.7310745,796.4964292466361
10467300.239488475,800.0990620981204
10472811.593858643,803.4506541678398
10478322.887068827,806.9291060984599
10483834.02896531,809.9727662238028
10489345.216021229,812.3276945247762
10494856.623818114,814.8579197543179
10500368.124353241,817.8820611788069
10505879.573996084,821.0514851376263
10511390.923850145,824.1288155220664
10516902.177777804,827.1517726781833
10522413.372793725,829.844062719798
10527924.507062305,832.4376328434616
10533435.802098487,835.2424689137134
10538947.433216572,837.5750572547688
10544459.097651629,839.8932385378275
10549970.606690757,842.8738673327866
10555481.90484557,846.131646273065
