Elapsed_s,SMA_km,Eccentricity,Inclination_deg,RAAN_deg
0.0,6758.136999999999,9.99999993922529e-09,96.74,11.080000000000002
3600.0,6745.314454703947,0.0008243645218034251,96.7467326277074,11.115354907352886
7200.0,6740.94135925162,0.0014679005759680802,96.74884927285683,11.163382900819723
10800.0,6756.615444186178,0.0003947832764054383,96.74203593202745,11.202604175563465
14400.0,6750.658215394541,0.00017768195496180555,96.74688210750458,11.234333922294466
18000.0,6738.899033414721,0.0018876687030474342,96.75299927407117,11.279317244928507
21600.0,6752.5953992397735,0.0009086487265331089,96.74678553722016,11.322300524970544
25200.0,6755.3118231493645,0.0006337535779819377,96.7462088684731,11.35358584289846
28800.0,6739.801782518043,0.0019991181099315862,96.75428408959924,11.394411620349722
32400.0,6747.181193910086,0.0014824033487654445,96.75004667007859,11.440691222277279
36000.0,6757.89264871593,0.0010089806324270977,96.7427419750598,11.475252161444784
39600.0,6743.439351402616,0.0018059442347917113,96.74869134188219,11.51075455802187
43200.0,6742.316579841014,0.001904244142285549,96.74868606374183,11.558052136743365
46800.0,6757.465017439779,0.0009549856160581101,96.74105495017052,11.596047853681
50400.0,6748.6582883647925,0.0013639989114111282,96.74683566101714,11.628267944242898
54000.0,6739.2716492572235,0.0020446019646770336,96.75218032219125,11.67455737718038
57600.0,6754.145730806632,0.0005441470268032493,96.74610793561345,11.716683282280046
61200.0,6753.816566197341,0.0008498356511347692,96.74738169300318,11.748875878145917
64800.0,6739.002314911484,0.0018667906887673978,96.75577180856543,11.791944935831276
68400.0,6749.074642332769,0.0001792131620526264,96.75059648531376,11.837781815078735
72000.0,6757.212393122171,0.00039280223078304733,96.74639630727138,11.871416416784557
75600.0,6741.7741190405795,0.001332117707163113,96.75320181871466,11.907908890494689
79200.0,6743.832793221985,0.0009255016000627651,96.75167737869911,11.95484274250338
82800.0,6757.953040488055,0.00014300433505192193,96.7434365519268,11.992632106117926
86400.0,6746.690441539637,0.0005706552609825323,96.74820055306944,12.027391530030638
90000.0,6740.015706592819,0.0015719870414306724,96.75130381967527,12.075374676972116
93600.0,6755.625086597787,0.0005723267744904914,96.7442001874671,12.116566209375659
97200.0,6752.048511341954,0.00020409195317830177,96.74744647692086,12.147790864441964
100800.0,6738.781897291226,0.0019286806132950418,96.75471664986085,12.192202755248589
104400.0,6751.038257343097,0.0011343330401810694,96.74935746473788,12.236250800287406
108000.0,6756.2419946386735,0.0008147181658154161,96.74769664157012,12.267573692710785
111600.0,6740.517458834597,0.001981572605345691,96.75625084974077,12.30736787637913
115200.0,6745.596231694752,0.0016888285404520528,96.7534089320291,12.353570769185469
118800.0,6757.955599457124,0.0011086061039309485,96.74636956007156,12.388950790178066
122400.0,6744.7269182772925,0.0017547094209521016,96.75171194099053,12.423655434084266
126000.0,6741.096263067415,0.002068179869948554,96.75290984315039,12.471047744585487
129600.0,6756.757992676703,0.0009650706714391775,96.74390320129515,12.510336533229149
133200.0,6750.076603236498,0.0013097849954568411,96.74757081835938,12.541412235836614
136800.0,6738.835270141963,0.002087607745471055,96.75323374001516,12.586990915493603
140400.0,6752.759988215908,0.00044238457712096976,96.74813653906452,12.630331569343427
144000.0,6754.927505054238,0.0007921343377840037,96.74817689565464,12.661969293215288
147600.0,6739.407476767809,0.0017896355609520955,96.75720560936642,12.70370888351354
151200.0,6747.482395203016,0.00028951184347227325,96.75367179684464,12.750665303899957
154800.0,6757.663150359652,0.00033756219714594504,96.74886343031001,12.785132443699984
158400.0,6742.850462539667,0.0011560602983388109,96.75634705059318,12.821031204408088
162000.0,6742.492825254472,0.0010434157179987757,96.7549163711226,12.867915030282624
165600.0,6757.487576612588,0.0003079833590786138,96.74743373184246,12.905863479662044
