Event_Midpoint_s,Duration_s
964769.3795441767,167.81550078233292
8715752.87402384,422.8238126064432
8726413.036362011,451.39779122264974
8737070.971164009,482.89742438251295
8753052.582708117,523.9131449043264
8758378.379248012,536.1019322172469
8763703.594115961,549.4815120826975
8769028.696282938,562.3018489706869
8774353.348163867,573.8674757181341
8779676.913479028,587.1710938614883
8784999.438945167,600.840316382667
8790321.120618261,613.1425758028236
8795641.96272411,625.7264878991492
8800961.93895931,637.0416773705028
8806281.321263148,647.0326217194386
8811600.216840437,657.7216108498469
8816918.417724771,669.6088632929961
8822235.802253474,681.4650599449812
8827552.225151002,692.6402894989379
8832867.693403738,703.9764735142387
8838182.376931146,714.7481573812155
8843496.064948954,725.0662861812027
8848808.875601629,735.5922503446161
8854121.2847359,747.0812152057968
8859433.200911002,757.107583116096
8864736.905354049,744.671217647046
8870071.704155333,707.4664363276974
8875396.21574178,717.0607667413951
8880719.958141284,727.0627580035834
8886056.774444051,578.8803181547752
8891395.362929836,587.4867683172993
9046995.754813595,495.2576867242703
9052358.24552943,506.4039944663041
9057720.331362166,517.0788750262399
9063082.026607467,525.4910861535557
9068443.760026393,534.0993716192788
9073805.30511411,543.5099567522941
9079166.525239084,553.7452694039007
9084527.488409746,562.8437174289222
9089887.898874959,572.1777569824727
9095247.98223643,581.1474576777159
9100607.736679314,589.3309649362427
9105967.112171562,597.1079204927778
9111326.458941678,606.250177737905
9116685.93357201,613.7783647296005
9122044.973005427,622.1078720268065
9127403.398050832,631.2034471128118
9132761.215250954,640.108323615641
9138118.604554445,648.4226619860905
9143475.626161512,656.6714074749275
9148832.170924406,663.5740043919138
9154188.710929655,670.1326184329405
9159545.005797863,677.2153579238621
9164900.992670076,685.306781906465
9170256.7084455,692.8954320717304
9175611.853434157,700.4145667313701
9180966.587326376,707.7549288932328
9186320.969278926,714.3376722082235
9191674.912147764,720.8575755368616
9197028.709875202,728.3752851786599
9202382.747531092,734.7085126088265
9207736.313445998,741.5922895088038
9213089.249528313,749.0836595081079
9218441.499045186,756.5149663082907
9223793.328736488,763.6196072019402
9229144.704168497,770.6236172554009
9234495.593988165,776.560557895174
9239846.366379919,782.0597727258073
9245196.996696984,787.9549194400148
9250547.247082777,794.8406724876756
9255897.051319255,801.5168654145973
9261246.288584681,807.9233859924586
9266595.149740612,814.4366478785714
9271943.52310928,820.2578682336839
9277291.441345409,825.8108865211343
9282639.11915071,832.1691632685165
9287986.896494305,838.1556964650765
9293334.323986955,844.0962697842031
9298681.053528465,850.6306881416346
9304027.034081312,857.2668124715067
9309372.491928106,863.3857462367475
9314717.467950618,869.6385556991195
9320061.884993779,875.2592483945774
9325406.074597873,880.1443736662882
9330750.088868972,885.5833778708584
9336093.678078549,891.4408372905015
9341436.818620026,897.4384693316938
9346779.410114562,903.3465341424576
9352121.405035494,909.2565843489092
9357462.96207211,914.5187610751306
9362803.991228225,919.7645940233847
9368144.59402636,925.3328191802773
9373485.219419397,931.0907474522201
9378825.637786645,936.2667815213902
9384165.254978033,942.2143529697596
9389504.081397949,948.5060303681275
9394842.24591279,954.137544896726
9400179.89166104,960.0839001845148
9405516.865973774,965.47777934144
9410853.46188588,970.0501004285269
9416189.847719645,975.0142292443652
9421525.774342699,980.3159806731308
9426861.151271882,986.0671328914832
9432195.954308853,991.6337712820365
9437530.047059596,997.2279879079547
9442863.591836793,1002.3274659600346
9448196.541254217,1007.3529766670322
9453528.928560998,1012.4806323887431
9458861.194749119,1018.1643572490364
9464193.25225679,1022.9981658716287
9469524.464692775,1028.5969844046147
9474854.768321713,1034.54541796918
9480184.260742491,1040.022059234424
9485513.108697582,1045.7271946669066
9490841.21754073,1051.132959464574
9496168.722779647,1055.7055575722206
9501495.919759236,1060.5671597924897
9506822.602659259,1065.6550210270466
9512148.686827514,1071.3212043317067
9517474.035620168,1076.7464413789712
9522798.57565735,1082.269442626261
9528122.422815181,1087.5345285477395
9533445.556118026,1092.4771792116287
9538767.953194104,1097.508790699882
9544089.952810314,1103.214681056663
9549411.756059265,1108.0021184459204
9554732.616265347,1113.587178639234
9560052.455296332,1119.4695534765174
9565371.25355138,1125.2232054592453
9570689.198884724,1130.939299211638
9576006.320030589,1136.5993990410598
9581322.527586756,1141.6156286035323
9586638.257374253,1146.5756446220382
9591953.29344774,1151.802162282409
9597267.45083241,1157.8000024122905
9602580.780128699,1163.6202876456607
9607893.055425027,1169.2450357296523
9613204.452789776,1174.9920247560926
9618514.860103,1180.4309871719306
9623824.275920477,1185.7684703639552
9629132.940562807,1191.7384209083693
9634441.18004945,1197.3997114973204
9639748.371850587,1203.1708606304278
9645059.63437453,1134.2866366822075
9650380.546955008,1139.954276323432
9655704.202445319,1068.7568039519215
9661039.853750683,1073.8538058854283
9666374.074115308,1076.727345233324
9671730.038560512,1018.80842169118
9677080.700960718,1022.7057552798766
9682431.024507428,1027.3277631671442
9687780.94527491,1032.0258703993886
9693130.279164929,1036.5601951713215
9698479.159245763,1040.9375196856095
9703827.630493037,1045.0565722955812
9709175.592503453,1048.986260330453
9714523.282074543,1053.3747061723698
9719871.076844968,1057.6263567879216
9725218.548770962,1061.6972789245135
9730565.308024876,1066.2901453272068
9735911.314485032,1071.0572625718066
9741256.788349664,1075.4530498185475
9746601.744727174,1080.0060907165846
9751946.165426174,1084.073958908177
9757290.295977397,1087.6269646165283
9762634.28140938,1091.5220984399439
9767977.76151995,1095.8576291419963
9773320.78390994,1100.2869436678147
9778663.300823579,1104.4456037027653
9784005.25442408,1108.8078523438762
9789346.672441987,1112.7663293569105
9794687.577045275,1116.589398688474
9800028.084253127,1120.6840059024364
9805368.571745308,1124.9566531120083
9810708.7588699,1128.637162018331
9816048.22238206,1133.0335180691127
9821386.910609692,1137.6842107364914
9826724.89851087,1141.9678340205883
9832062.36834306,1146.3694896536588
9837399.18168211,1150.489170453108
9842735.549918657,1153.9831148785022
9848071.710023262,1157.752308504784
9853407.364514867,1161.9243855740065
9858742.44530822,1166.4009257674334
9864076.968400573,1170.524754852969
9869410.829880191,1174.768486580989
9874744.081799712,1178.768853995547
9880076.760836378,1182.6401856620912
9885408.877509024,1186.5773195135353
9890740.821693612,1190.8875367035098
9896072.52129372,1194.553467059003
9901403.4066851,1198.8119578282053
9906733.420418147,1203.41810014727
9912062.585902115,1207.7598068791465
9917391.104239648,1212.165285406416
9922718.896899922,1216.4532005575702
9928046.031041006,1220.1216811290778
9933372.849230723,1223.9920289418083
9938699.117108677,1228.1434456083944
9944024.663007926,1232.6384112806966
9949349.564686505,1236.9550580244018
9954673.635566419,1241.1818768792011
9959997.006540602,1245.3887596576053
9965319.627178287,1249.3379822755492
9970641.536958927,1253.3257829742872
9975963.034836352,1257.9314319074292
9981284.219877634,1261.7910841693936
9986604.512656013,1266.173227103239
9991923.778407253,1270.8698769786592
9997242.027409876,1275.4920212752013
