case_name,case_title,platform_id,payload_id,battery_id,solar_array_id,feasibility_status,mission_feasibility_status,failed_checks,missing_parameters,total_dry_mass_kg,initial_wet_mass_kg,final_spacecraft_mass_kg,propellant_consumed_kg,remaining_propellant_kg,total_thruster_operating_time_s,total_thruster_cycles,simulated_thruster_duty_cycle_pct,minimum_altitude_km,maximum_altitude_km,mean_altitude_km,minimum_battery_soc,termination_reason
CASE_01,16U CubeSat with HyperScape100,PLT-007,PAY-003,BAT-017,SOL-015,Feasible: No,Failed - Simulation Exception,Battery SoC dropped below min limit (70.0%) during cycle execution,platform.peak_payload_power_w; platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.pointing_accuracy_deg; payload.readout_power_w; payload.peak_power_w; payload.pointing_requirements_deg; battery.mass_per_module_kg; battery.total_mass_kg; battery.voltage_v; battery.max_discharge_power_w; battery.max_continuous_power_w; battery.max_charge_power_w,26.445000000000004,31.445000000000004,31.299572780087583,0.1454272199123907,4.8545727800876115,18000.0,5,12.825385601272815,111.57325511831439,423.0791439795896,356.2649431181428,0.0,Simulation Exception
CASE_02,SSTL-MICRO with MultiScape200 (external 400 Wh EPS),PLT-017,PAY-005,BAT-020,SOL-017,Feasible: No,Failed - Battery SoC dropped below min limit (73.0%) during cycle execution,Battery SoC dropped below min limit (73.0%) during cycle execution,platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.pointing_accuracy_deg; payload.readout_power_w; payload.peak_power_w; payload.pointing_requirements_deg; battery.max_charge_power_w,64.62,74.62,74.09646200831519,0.5235379916846065,9.476462008315401,64800.0,18,0.1455437915584601,319.5035214416407,421.4859873179427,362.6806888192464,0.0,End of Simulation
CASE_03,SSTL-MICRO with DragonEye (external 800 Wh EPS),PLT-017,PAY-011,BAT-021,SOL-018,Feasible: No,Failed - Battery SoC dropped below min limit (73.0%) during cycle execution,Battery SoC dropped below min limit (73.0%) during cycle execution,platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.pointing_accuracy_deg; payload.envelope_volume_l; payload.peak_power_w; payload.pointing_requirements_deg; battery.max_charge_power_w,77.62,92.62,91.74743668052524,0.8725633194743442,14.127436680525669,108000.0,30,0.19691218857909304,318.5230711856135,413.48638211260516,359.8729938740286,0.0,End of Simulation
CASE_04,The Frame with HyperScape100 (integrated 1100 Wh EPS),PLT-033,PAY-003,Integrated,Integrated,Feasible: No,Failed - Battery SoC dropped below min limit (73.0%) during cycle execution,Battery SoC dropped below min limit (73.0%) during cycle execution,payload.readout_power_w; payload.peak_power_w; payload.pointing_requirements_deg; battery.mass_per_module_kg; battery.total_mass_kg; battery.max_charge_power_w; solar_array.mass_per_unit_kg; solar_array.total_mass_kg,121.26,136.26,135.15475312866704,1.1052468713341692,13.894753128665847,136800.0,38,0.3053565822893182,319.03022678502094,409.88385698033943,356.9426096027605,0.0,End of Simulation
CASE_05,The Frame with MultiScape200 (integrated 1100 Wh EPS),PLT-033,PAY-005,Integrated,Integrated,Feasible: No,Failed - Battery SoC dropped below min limit (73.0%) during cycle execution,Battery SoC dropped below min limit (73.0%) during cycle execution,payload.readout_power_w; payload.peak_power_w; payload.pointing_requirements_deg; battery.mass_per_module_kg; battery.total_mass_kg; battery.max_charge_power_w; solar_array.mass_per_unit_kg; solar_array.total_mass_kg,132.31,152.31,151.23383857264923,1.076161427351691,18.923838572648325,133200.0,37,0.2882337832824406,318.944016376667,413.97247567110446,359.07860628415966,0.0,End of Simulation
CASE_06,The Frame with Raptor (integrated 1100 Wh EPS),PLT-033,PAY-012,Integrated,Integrated,Feasible: No,Failed - Battery SoC dropped below min limit (73.0%) during cycle execution,Battery SoC dropped below min limit (73.0%) during cycle execution,payload.envelope_volume_l; payload.peak_power_w; payload.pointing_requirements_deg; battery.mass_per_module_kg; battery.total_mass_kg; battery.max_charge_power_w; solar_array.mass_per_unit_kg; solar_array.total_mass_kg,180.0,200.0,199.04018034857873,0.9598196514217786,19.040180348578236,118800.0,33,0.2882337832824406,319.4549028158709,411.7199160906205,361.7050838324692,0.0,End of Simulation
CASE_07,MOOG Meteorite with Raptor (external 800 Wh EPS),PLT-042,PAY-012,BAT-021,SOL-018,Feasible: No,Failed - Battery SoC dropped below min limit (73.0%) during cycle execution,Battery SoC dropped below min limit (73.0%) during cycle execution,platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.payload_volume_l; payload.envelope_volume_l; payload.peak_power_w; payload.pointing_requirements_deg; battery.max_charge_power_w,219.62,249.62,247.81670247308688,1.8032975269136446,28.196702473086383,223200.0,62,0.5165377700408094,318.8204417358643,413.27083490677705,358.9589125964302,0.0,End of Simulation
CASE_08,MOOG Meteorite with SAR-C (external 1200 Wh EPS),PLT-042,PAY-015,BAT-022,SOL-019,Feasible: No,Failed - Payload active power (250.0 W) exceeds platform avg payload power (150.0 W); Payload peak power (4000.0 W) exceeds platform peak payload power (2000.0 W); Payload peak power (4000.0 W) exceeds battery max continuous power (2073.6 W); Battery SoC dropped below min limit (73.0%) during cycle execution,Payload active power (250.0 W) exceeds platform avg payload power (150.0 W); Payload peak power (4000.0 W) exceeds platform peak payload power (2000.0 W); Payload peak power (4000.0 W) exceeds battery max continuous power (2073.6 W); Battery SoC dropped below min limit (73.0%) during cycle execution,platform.battery_capacity_included_wh; platform.solar_array_power_included_w; platform.payload_volume_l; payload.envelope_volume_l; payload.readout_power_w; payload.pointing_requirements_deg; battery.max_charge_power_w,344.7,374.7,372.4313353693694,2.2686646306332947,27.73133536936674,280800.0,78,0.6734967609371879,319.03140582147165,410.1300251873145,355.9964837379016,0.0,End of Simulation
